Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
903302011	3	0.5	0.2		8	0.8	0.5	0.25	0.1	0.2	0.2	1	1	
903302021	3	0.5	0.2		8	0.8	0.5	0.25	0.1	0.2	0.2	1	1	
903302031	3	0.5	0.2		8	0.8	0.5	0.25	0.1	0.2	0.2	1	1	
903303011	5	0.6	0.2		5	0.2						1		
903305011	2	0.6	0.2									1	0	
903305021	3	0.5	0.2		5	0.8	0.7	0.25	0.1	0.2	0.2	1	1	
903305031	3	0.5	0.2		5	0.8	0.7	0.25	0.1	0.2	0.2	1	1	
903305041	3	0.5	0.2		10	0.8	0.7	0.25	0.1	0.2	0.2	1	1	
903306011	1	0.6	0.2		2	0.1						1	0	
903306021	2	0.6	0.2		2	0.1						1	0	
903306031	1	0.6	0.2		2	0.1						1	0	
903306041	2	0.6	0.2		2	0.1						1	0	
903306051	1	0.6	0.2		2	0.1						1	0	
903306061	6	0.6	0.2		4	0.2						1		
903401011	2	0.6	0.2									1	0	
903402011	5	0.6	0.2									1		
903402021	6	0.6	0.2									1		
903402031	5	0.6	0.2									1		
903404011	3	0.5	0.2		5	0.8	0.7	0.25	0.1	0.2	0.2	1	1	
903406011	3	0.5	0.2		10	0.8	0.7	0.25	0.1	0.2	0.2	1	1	
903407031	2	0.6	0.2									1	0	
903408031	2	0.6	0.2									1	0	
903409011	5	0.6	0.2									1		
903409021	6	0.6	0.2									1		
903409031	5	0.6	0.2									1		
902601021	5	0.7	0.2		8	0.3						1		
902602011	2	0.3	0.2									1	0	
902603011	3	0.4	0.4		5	0.4	1	0.25	0.1	0.1	0.2	1	1	2
902604011	3	0.5	0.2		15	0.5	1	0.25	0.1	0.2	0.2	1	1	2
902605021	3	0.5	0.2		9	0.4	1	0.25	0.1	0.2	0.2	1	1	
819006011	2	0.3	0.2									1	0	
819007011	5	0.3	0.2									1		
819007021	2	0.3	0.2									1	0	
819007031	1	0.5	0.2		-10	0.1						1	0	
819008011	4	0.2	0.2	2	10	0.4						1	3	
819009011	1	0.2	0.2		2	0.1						1	0	
819009021	6	0.4	0.2		2	0.1						1		
819009031	5	0.4	0.2		6	0.1						1		
819010011	6	1	0.2									1		
819010121	4	1.7	0.2	2								1	3	
819011021	1	0.3	0.2									1	0	
819011031	4	0.5	0.2	2	6	0.5						1	3	
819012011	2	0.5	0.2		6	0.1						1	0	
819013011	5	0.5	0.2		6	0.1						1		
819014011	6	0.5	0.2		6	0.1						1		
819015011	5	0.5	0.2		6	0.1						1		
819016011	3	0.6	0.2		8	0.5	0.6	0.25	0.1	0.3	0.2	1	1	2
819017011	4	0.5	0.2	2	8	0.4						1	3	2
819018011	1	0.2	0.2									1	0	
819018021	1	0.2	0.2									1	0	
819018031	1	0.2	0.2									1	0	
819018041	1	0.2	0.2									1	0	
819018051	1	0.2	0.2									1	0	
819018061	1	0.2	0.2									1	0	
819018071	4	0.5	0.3	2	6	0.6						1	3	1
819019011	1	0.2	0.2									1	0	
819019021	3	0.5	0.3		6	0.6	0.5	0.25	0.1	0.2	0.2	1	1	1
819023011	1	0.2	0.2		7	0.1						1	0	
819023021	1	0.2	0.2		7	0.1						1	0	
819023031	1	0.2	0.2		7	0.1						1	0	
819023041	1	0.2	0.2		7	0.1						1	0	
819023051	1	0.2	0.2		7	0.1						1	0	
819023061	2	0.2	0.2		7	0.1						1	0	
819023071	2	0.2	0.2		7	0.1						1	0	
819023081	3	0.8	0.2		9	0.6	0.8	0.25	0.1	0.5	0.2	1	1	2
819024011	1	0.2	0.2									1	0	
819024021	4	0.8	0.2	2		0.4						1	3	
819025011	1	0.2	0.2		5	0.2						1	0	
819025021	4	0.4	0.2	2	20	0.3						1	3	
819026011	6	1	0.2									1		
903801011	2	0.6	0.2		2	0.1						1	0	
903802011	5	0.7	0.2									1		
903810011	5	0.7	0.2									1		
903810021	6	0.7	0.2									1		
903810031	3	0.5	0.2		10	0.5	0.5	0.25	0.1	0.2	0.2	1	1	
903811011	6	0.6	0.2		10	0.2						1		
903811021	2	0.6	0.2									1	0	
903811031	3	0.5	0.3		6	0.6	0.5	0.25	0.1	0.2	0.2	1	1	1
903812011	6	0.7	0.2									1		
903812021	3	0.5	0.2		10	0.5	0.5	0.25	0.1	0.2	0.2	1	1	
903813011	5	0.6	0.2		5	0.2						1		
903813021	6	0.6	0.2									1		
903813031	3	0.5	0.3		6	0.6	0.5	0.05	0.05	0.3	0.15	1	1	1
954701011	2	0.6	0.2		2	0.1						1	0	
954702011	5	0.7	0.2									1		
902201011	5	0.7	0.2									1		
902201021	6	0.7	0.2									1		
902202011	2	0.6	0.2									1	0	
902202021	5	0.6	0.2									1		
902203011	6	0.7	0.2		8	0.03						1		
902204011	4	0.6	0.2	2	2	0.4						1	3	
902205011	5	0.6	0.2									1		
902207011	3	0.95	0.2				2	0.25	0.1	0.65	0.2	1	1	
902208011	6	0.7	0.2		10	0.2						1		
902209011	4	0.6	0.2	2	2	0.4						1	3	
902210011	3	2	0.2				2	0.25	0.1	1.7	0.2	1	1	
902211011	3	0.05	0		1	0.4	0	0.25	0.1	-0.25	0.2	1	1	
904301011	1	0.7	0.2		5	0.2						1	0	
904301021	2	0.7	0.2		5	0.2						1	0	
904301031	1	0.7	0.2		5	0.2						1	0	
904301041	2	0.7	0.2		5	0.2						1	0	
904301051	2	0.7	0.2		5	0.2						1	0	
904301061	1	0.7	0.2		5	0.2						1	0	
904302121	3	0.4	0.2		50	0.5	0.4	0.25	0.1	0.1	0.2	1	1	-80
904303011	4	1	0.2	2	10	0.05						1	3	
904305011	1	0.9	0.2									1	0	
904306011	3	0.4	0.2		50	0.5	0.4	0.25	0.1	0.1	0.2	1	1	-80
996407011	1	0.3	0.2									1	0	
